5.21882674848701,4.77617614876714,10.6672988328645,-11.3597898086792,8,6.63066446699679,9.48266492039483,5.2,3.22476358628821,5.15565966414675,-40.4384467485475,1.20378800107925,0.78740182906895,3.49,3.86,4.2,1.36,59.3333333333333,62.7333333333333,13.9558861102685
4.94681674063932,8.43485144741443,13.1159291291963,-6.63915656361513,8.4,7.55953339629699,6.36099031762344,5,3.75014180144879,2.91652768581567,10.6955880429002,0.518792798818088,-1.97141848045964,3.45666666666667,3.76666666666667,4.19333333333333,1.36666666666667,63.1666666666667,67.0666666666667,12.6335751837764
1.83939692267935,0.738883967852261,5.3963718964062,-6.75121511494065,7.9,6.63653382562414,5.78323327009197,4.96666666666667,3.2776106909597,4.19154693631235,-8.10600426903011,1.51710571525236,0.789733721487043,3.57666666666667,3.93,4.17333333333333,1.23333333333333,61.6333333333333,61.3333333333333,8.94087493936111
8.8063383741195,8.96805030042722,20.2492212302386,10.0845677385984,5.4,7.68284361345198,12.7144311994905,4.9,4.36674530108288,5.99369045189771,-25.4476795994858,1.55535877521923,4.70593663183448,3.97333333333333,4.01,4.20333333333333,0.813333333333333,62.6666666666667,64.7333333333333,8.48363349601335
5.80868293384688,5.63173260361485,12.5402119536304,-6.69471694220955,7,7.91502232788087,7.80288655552966,4.66666666666667,4.65299635365364,3.10407201466608,17.3556976384043,2.01259909320844,-1.562501986826,4.07666666666667,4.02,4.20666666666667,0.743333333333333,60.6666666666667,59.1333333333333,3.96945727688267
7.85165934744616,6.95494401742773,15.1418533169813,1.68421301453747,6.7,11.3667226800223,8.54445079974721,4.36666666666667,4.87649070950133,3.49836058850639,3.52664203733513,0.821443784601009,6.59888813423105,4.07333333333333,4.08333333333333,4.24666666666667,0.816666666666667,59.0666666666667,58.7333333333333,-2.30944874623329
8.95915460365196,8.79590723157735,17.4446248663749,0,5.7,8.90937691602188,8.51095937891395,4.1,4.98359713916928,5.67189167820512,11.0982593599751,1.2531579636505,3.06808790852377,4.16666666666667,4.46333333333333,4.47333333333333,0.8,60.2666666666667,62.2666666666667,21.6301176739361
7.77810927657222,5.91884662369457,12.325905217604,-3.37554745834584,5.5,8.43479468573214,12.8582499893666,3.86666666666667,5.50464459846619,5.99874910060639,-39.1586837521267,3.27297722742184,-1.14777697118113,4.55666666666667,4.93,4.77,0.61,65.6666666666667,65.6333333333333,-0.552566613973966
3.61937903833162,-0.192678231085879,3.84354364265476,-24.4617692613323,4.8,7.2286936862045,9.9970493229161,3.83333333333333,5.73989911759503,3.50288530263642,-33.3148564326677,3.75898896518474,4.57147832944905,4.91333333333333,4.93333333333333,4.78,0.576666666666667,60.3,57.6333333333333,-15.5026540719417
3.16303351353634,5.93028557039109,9.71707702761779,-24.1372519629874,3.2,8.31659133412712,6.93305376781985,3.76666666666667,4.36232046972949,2.6738067474894,-63.5715922279819,2.04340107531989,1.1347525340799,5.41,5.51,5.14,0.456666666666667,59.1666666666667,54.9333333333333,-31.686961680673
